Year,Month,Day,Hour,Measured Power,NWP Radiation,NWP Rainfall,NWP Temperature,NWP Pressure,NWP Windspeed,Measured Radiation
2019,7,5,6,8.89000034332275,17.973,0,300.34,1007.5,2.72656608018218,54
2019,7,5,7,21.3500003814697,52.896,0.048435,301.07,1008.1,4.61207242137415,135
2019,7,5,8,39.5400009155273,196.38,0.056265,301.46,1008,4.78465807138817,277
2019,7,5,9,62.4300003051757,272.25,0,303.65,1007.4,5.19803194488068,478
2019,7,5,10,65.9700012207031,641.4,0,304.28,1007.5,6.16590822669297,439
2019,7,5,11,8.14999961853027,849.37,0,304.81,1006.8,5.7976629532942,47
2019,7,5,12,39.9900016784668,893.72,0,305.3,1006.4,5.67401404739185,248
2019,7,5,13,61.560001373291,898.98,0,305.4,1005.8,6.05108752622204,400
2019,7,5,14,67.8800048828125,860.72,0,305.19,1005.2,6.69020681668362,437
2019,7,5,15,71.4899978637695,442.56,0,305.21,1005.1,5.75867376745723,441
2019,7,5,16,58.1300010681152,516.39,0,305.09,1005,5.71304269982292,340
2019,7,5,17,29.5599994659423,387.28,0,304.66,1004.6,5.59132319312701,168
2019,7,5,18,8.7200002670288,144.33,0,303.56,1004.4,4.4940785941058,48
2019,7,5,19,0.229999989271163,0,0,302.46,1004.9,3.60736525042863,0
2019,7,5,20,0,0,0,302.04,1004.5,3.57251242125202,0
2019,7,5,21,0,0,0,303.11,1004.6,3.05854350958099,0
2019,7,5,22,0,0,0,302.02,1005.4,2.56291207410633,0
2019,7,5,23,0,0,0,301.01,1005.2,2.49128929383964,0
2019,7,6,0,0,0,0,300.92,1004.9,3.50152673306945,0
2019,7,6,1,0,0,0,300.54,1004.7,3.39459597743237,0
2019,7,6,2,0,0,0,300.29,1004.7,3.75534597374197,0
2019,7,6,3,0,0,0,301.54,1004.2,3.31672845135082,0
2019,7,6,4,0,0,0,300.33,1004.6,3.07335748164772,0
2019,7,6,5,0,0,0,300.09,1004.9,2.77752874730398,0
2019,7,6,6,5.48000001907348,50.899,0,300.1,1005.1,3.10946220231088,33
2019,7,6,7,19.0200004577636,255.98,0,302.66,1005.3,4.78086512112609,116
2019,7,6,8,23.9500007629394,436.93,0,303.66,1005.3,6.27471497520007,151
2019,7,6,9,25,564.67,0,304.82,1004.8,5.16683997139451,148
2019,7,6,10,10.0300006866455,769.2,0,305.17,1005.3,5.44889926865968,50
2019,7,6,11,9.92000007629394,943.86,0,305.59,1004.6,5.38573679731938,57
2019,7,6,12,21.1100006103515,957.31,0,305.64,1003.4,5.84064358525668,122
2019,7,6,13,36.0799980163574,840.21,0,305.41,1003.3,6.11221842050822,212
2019,7,6,14,51.4000015258789,853,0,305.51,1003.6,6.14838794888546,341
2019,7,6,15,15.3800001144409,546.96,0,304.81,1003.6,6.12845460454754,91
2019,7,6,16,14.3999996185302,580.43,0,304.82,1003.7,6.21408830722577,90
2019,7,6,17,9.76000022888183,376.06,0,304.24,1003.3,6.4378388485578,56
2019,7,6,18,8.05999946594238,152.95,0,303.34,1002.9,5.61143964593757,49
2019,7,6,19,0.194999992847442,0,0,302.48,1003.8,4.02151042271433,0
2019,7,6,20,0,0,0,302.01,1004.5,4.25144044978875,0
2019,7,6,21,0,0,0,303.11,1004.7,2.97951377113783,0
2019,7,6,22,0,0,0,302.12,1005.1,3.88753828950918,0
2019,7,6,23,0,0,0,301.38,1004.9,4.17938219362623,0
2019,7,7,0,0,0,0,300.65,1004.5,4.38876078587111,0
2019,7,7,1,0,0,0,300.75,1004.4,4.981551659965,0
2019,7,7,2,0,0,0,300.63,1004.6,4.53467820798786,0
2019,7,7,3,0,0,0,301.37,1004.7,3.07636642780082,0
2019,7,7,4,0,0,0,300.64,1004.8,2.79706859781808,0
2019,7,7,5,0,0,0,300.3,1005.5,2.950439552948,0
2019,7,7,6,8.15999984741211,34.241,0,300.4,1005.7,3.94614736076847,63
2019,7,7,7,5.40000009536743,141.17,0,301.55,1006.3,4.5782756671153,31
2019,7,7,8,22.2799987792968,287.95,0,302.53,1006.7,5.33205437800479,144
2019,7,7,9,63.8800010681152,420.44,0,304.31,1005.5,5.28079712259428,575
2019,7,7,10,115.76000213623,758.02,0,304.9,1005.7,6.00715472832189,864
2019,7,7,11,125.58999633789,824.55,0,305.24,1005.8,5.80829377528375,952
2019,7,7,12,94.370002746582,571.86,0,305.08,1005.6,5.79749907632593,832
2019,7,7,13,131.110000610351,750.62,0,305.33,1005.5,6.20970639966174,939
2019,7,7,14,104.870002746582,865.38,0,305.33,1005.3,6.83279782007341,706
2019,7,7,15,57.6100006103515,571.75,0,305.19,1005.5,6.73874273882005,361
2019,7,7,16,61.9500007629394,492.1,0,304.32,1006,6.74474866099546,363
2019,7,7,17,37.5400009155273,305.99,0,304.07,1006.6,5.52802223222736,205
2019,7,7,18,10.3099994659423,93.76,0,303.29,1007,4.48192886712853,56
2019,7,7,19,0.25,0,0,302.5,1007.7,2.88934540683526,0
2019,7,7,20,0,0,0,302.04,1008.1,2.91508530413777,0
2019,7,7,21,0,0,0,303.6,1007.5,2.89937955571533,0
2019,7,7,22,0,0,0,302.64,1007.7,2.80767744887122,0
2019,7,7,23,0,0,0,301.66,1007.7,3.61848609227671,0
2019,7,8,0,0,0,0,300.93,1007.7,3.60512512409764,0
2019,7,8,1,0,0,0,300.54,1007.5,3.66612816673122,0
2019,7,8,2,0,0,0,300.45,1008.2,3.64948173120513,0
2019,7,8,3,0,0,0,301.75,1007.2,3.00085384182569,0
2019,7,8,4,0,0,0,300.61,1007.6,2.66624090742003,0
2019,7,8,5,0,0,0,299.96,1008.5,2.2136119556528,0
2019,7,8,6,10.6900005340576,49.519,0,300.19,1008.8,3.32213482419061,76
2019,7,8,7,34.3400001525878,254.35,0,301.95,1008.9,3.76919118709837,275
2019,7,8,8,71.1299972534179,451.13,0,303.39,1009.4,4.76247301409677,541
2019,7,8,9,63.4799995422363,577.8,0,304.74,1008,5.29688994127686,452
2019,7,8,10,83.9599990844726,831.33,0,305.07,1008.1,5.53245965281266,572
2019,7,8,11,88.0299987792968,936.5,0,305.14,1008.2,5.79006722672544,662
2019,7,8,12,110.489997863769,978.74,0,305.45,1007.5,5.8297129003065,795
2019,7,8,13,57.6250019073486,973.09,0,305.48,1006.7,5.76997029628403,389.5
2019,7,8,14,103.949996948242,880.14,0,305.2,1006.5,6.31637454320119,682
2019,7,8,15,100.83999633789,722.49,0,304.95,1006.1,7.3434976959212,636
2019,7,8,16,97.1299972534179,589.03,0,304.14,1005.8,6.98380806508885,557
2019,7,8,17,18.8600006103515,358.57,0,304.12,1006.7,6.12460627959055,108
2019,7,8,18,7.50999975204467,143.6,0,303.42,1006.7,5.4529189916961,45
2019,7,8,19,0.199999988079071,0,0,302.62,1006.9,4.46874867160819,0
2019,7,8,20,0,0,0,302.24,1007.2,3.87678461614777,0
2019,7,8,21,0,0,0,303.9,1006.9,2.86207555630525,0
2019,7,8,22,0,0,0,302.88,1006.9,3.29521511589153,0
2019,7,8,23,0,0,0,302.08,1007.4,3.49070846912199,0
2019,7,9,0,0,0,0,301.32,1006.9,3.60783529036457,0
2019,7,9,1,0,0,0,300.94,1006.3,4.00032160108409,0
2019,7,9,2,0,0,0,300.79,1006.1,3.66689850774466,0
2019,7,9,3,0,0,0,301.98,1005.2,2.92901029161729,0
2019,7,9,4,0,0,0,301.06,1005.1,3.1016495418406,0
2019,7,9,5,0,0,0,300.79,1005.6,3.43818522131953,0
2019,7,9,6,2.71000003814697,32.647,0,300.54,1006.3,3.81127703481392,13
2019,7,9,7,8.77999973297119,188.2,0,301.81,1006.8,4.20625947207254,48
2019,7,9,8,9.27999973297119,444.69,0,303.21,1007,6.09959319463192,47
2019,7,9,9,48.9900016784668,546.72,0,303.89,1006.3,5.94520846732896,321
2019,7,9,10,73.6100006103515,741.46,0,304.34,1006.4,6.25945019710198,478
2019,7,9,11,84.1500015258789,838.23,0,304.8,1005.8,6.3536176380075,565
2019,7,9,12,45.3600006103515,902.05,0,305.01,1005.6,6.29372420272767,281
2019,7,9,13,39.4700012207031,976.41,0,305.53,1004.8,6.60585227960783,261
2019,7,9,14,44.8199996948242,911.32,0,306.08,1004.2,6.74749132048349,295
2019,7,9,15,41.8600006103515,707.62,0,305.65,1003.5,7.10958703864015,260
2019,7,9,16,77.6399993896484,583.7,0,305.03,1003.5,7.22932529216939,433
2019,7,9,17,43.0699996948242,370.24,0,304.67,1003.1,7.01928673584432,217
2019,7,9,18,6.63999986648559,137.15,0,303.77,1003.8,5.94943928870612,39
2019,7,9,19,0.209999993443489,0,0,303.11,1004.9,4.4881070686872,0
2019,7,9,20,0,0,0,302.72,1005.4,3.91385112772573,0
2019,7,9,21,0,0,0,303.29,1005.2,4.19520509767997,0
2019,7,9,22,0,0,0,301.98,1005.8,4.45941270380977,0
2019,7,9,23,0,0,0,301.63,1005.5,5.0830901434167,0
2019,7,10,0,0,0,0,301.57,1004.9,4.75525713264803,0
2019,7,10,1,0,0,0,301.59,1004.7,4.44553641560836,0
2019,7,10,2,0,0,0,301.65,1004.6,4.73062628940397,0
2019,7,10,3,0,0,0,301.5,1004.5,4.1108274736481,0
2019,7,10,4,0,0,0,300.96,1004.6,3.85356140026664,0
2019,7,10,5,0,0,0,301.7,1004.6,6.54274697398577,0
2019,7,10,6,10.6099996566772,49.83,0,301.1,1004.7,4.73673225394892,89
2019,7,10,7,34.8899993896484,254.25,0,302.93,1005.4,5.46883554630234,263
2019,7,10,8,80.5199966430664,467.38,0,303.85,1005.7,7.63114398239215,573
2019,7,10,9,107.389999389648,593.12,0,304.25,1005.1,7.65011134559491,766
2019,7,10,10,68.2300033569336,687.48,0,304.18,1005.6,7.71207782442579,439
2019,7,10,11,147.309997558593,911.1,0,304.91,1005.2,7.84153365420311,1075
2019,7,10,12,54.5799980163574,999.79,0,305.47,1004.9,8.05191506723711,344
2019,7,10,13,30.8400001525878,986.66,0,304.96,1004.7,8.48508185051859,189
2019,7,10,14,78.7200012207031,910.32,0.0082325,304.58,1005.1,8.86803502755825,475
2019,7,10,15,46.4899978637695,635.62,0,305.11,1005.6,7.56269486426631,275
2019,7,10,16,23.7800006866455,336.36,0.001535,304,1006,6.25170371098951,148
2019,7,10,17,0.579999983310699,346.64,0,303.31,1006.7,6.30071405337522,0
2019,7,10,18,0.9200000166893,138.01,0,302.98,1006.9,5.65449800601256,4
2019,7,10,19,0,0,0,301.85,1007.3,4.72980124390116,0
2019,7,10,20,0,0,0,301.37,1007.9,4.73583788996203,0
2019,7,10,21,0,0,0,302.85,1008.1,3.67139663283607,0
2019,7,10,22,0,0,0,301.72,1008.3,4.47997604146495,0
2019,7,10,23,0,0,0,301.39,1008.3,3.88167098038976,0
2019,7,11,0,0,0,0,301.42,1008,3.79371997154508,0
2019,7,11,1,0,0,0,301.22,1007.7,3.64768843768214,0
2019,7,11,2,0,0,0,301.15,1007.8,3.595875045507,0
2019,7,11,3,0,0,0,301.44,1007.6,3.47281767036509,0
2019,7,11,4,0,0,0,300.78,1008,3.07209716929657,0
2019,7,11,5,0,0,0,300.63,1009.1,3.75912443263056,0
2019,7,11,6,7.7999997138977,37.302,0,300.43,1009.8,3.39034078595353,49
2019,7,11,7,14.25,203.4,0,302.02,1010.2,4.65089935599557,84
2019,7,11,8,20.5699996948242,415.36,0,303.33,1010.8,4.7424363755458,117
2019,7,11,9,38.4300003051757,535.06,0,304.17,1010.6,5.53966786910551,230
2019,7,11,10,111.139999389648,638.63,0,304.64,1010.8,5.63287864239946,814
2019,7,11,11,128.610000610351,686.06,0,304.97,1010.5,5.34118326965102,930
2019,7,11,12,27.6800003051757,658.57,0,305.04,1009.5,4.91808892355557,182
2019,7,11,13,44.4700012207031,722.51,0,304.99,1009,5.74422002538204,278
2019,7,11,14,67.3199996948242,770.75,0,305.98,1008.8,6.3063029462594,411
2019,7,11,15,42.6500015258789,767.51,0,305.85,1009.5,6.09290478179333,254
2019,7,11,16,44.1599998474121,591.07,0,304.83,1008.9,6.12758877944661,258
2019,7,11,17,21.8699989318847,361.61,0,304.21,1009.3,5.50987317912128,129
2019,7,11,18,6.98000001907348,140.95,0,303.52,1009.7,4.58343267431736,38
2019,7,11,19,0.224999994039535,0,0,302.78,1010,3.47914375816809,0
2019,7,11,20,0,0,0,302.47,1010.6,3.14649798982933,0
2019,7,11,21,0,0,0,303.48,1009.9,2.69708193794701,0
2019,7,11,22,0,0,0,302.57,1010.8,3.53769785595096,0
2019,7,11,23,0,0,0,301.83,1010.9,3.05386968328709,0
2019,7,12,0,0,0,0,301.15,1010.4,3.5579907342347,0
2019,7,12,1,0,0,0,300.73,1010.3,3.77950478496853,0
2019,7,12,2,0,0,0,300.6,1010.3,3.57397666472516,0
2019,7,12,3,0,0,0,301.52,1010.1,2.77520774977298,0
2019,7,12,4,0,0,0,300.81,1009.9,2.82671048183219,0
2019,7,12,5,0,0,0,300.1,1010.2,2.46516198634086,0
2019,7,12,6,5.57000017166137,47.494,0,300.08,1010.6,2.63718672684074,34
2019,7,12,7,23.0699996948242,250.72,0,301.81,1010.9,3.2336907118647,150
2019,7,12,8,72.6900024414062,470.72,0,303.23,1011,4.27448898583211,532
2019,7,12,9,97.1699981689453,667.18,0,304.93,1010,4.40142653238697,718
2019,7,12,10,123,837.11,0,305.23,1009.6,4.52300824230954,899
2019,7,12,11,126.519996643066,948.89,0,305.26,1009.1,5.23443311161772,936
2019,7,12,12,128.929992675781,999.98,0,305.14,1008.6,5.93805778685253,932
2019,7,12,13,124.730003356933,987.46,0,305.05,1008.3,6.24648696868888,860
2019,7,12,14,112.150001525878,913.12,0,304.97,1008.4,6.16760622932431,730
2019,7,12,15,103.970001220703,775.75,0,304.24,1007.4,7.22379949957085,638
2019,7,12,16,88.8899993896484,598.56,0,303.44,1007,6.98684299093661,496
2019,7,12,17,27.4899997711181,387.63,0,303.37,1007.9,6.32294480918504,169
2019,7,12,18,24.1800003051757,169,0,302.84,1008.3,5.47439554471542,120
2019,7,12,19,0.229999989271163,0,0,302.3,1008.5,4.69502536095387,0
2019,7,12,20,0,0,0,302.15,1009.1,3.84891079657609,0
2019,7,12,21,0,0,0,303.31,1009,2.58493356394318,0
2019,7,12,22,0,0,0,302.4,1009.2,3.31473058935413,0
2019,7,12,23,0,0,0,301.99,1009.2,3.09319134909239,0
2019,7,13,0,0,0,0,301.3,1008.5,3.56296748152435,0
2019,7,13,1,0,0,0,300.86,1008.1,3.72151313748857,0
2019,7,13,2,0,0,0,300.64,1008.1,3.72893541361338,0
2019,7,13,3,0,0,0,301.64,1007.4,3.42188169433135,0
2019,7,13,4,0,0,0,300.52,1007.1,3.08808966717289,0
2019,7,13,5,0,0,0,299.92,1007.9,2.94454937985424,0
2019,7,13,6,8.30000019073486,47.173,0,300.16,1008.4,3.02644949273897,66
2019,7,13,7,35.7700004577636,252.06,0,302.14,1008.8,4.44755185832611,277
2019,7,13,8,69.1900024414062,473.22,0,303.41,1008.6,5.95366868829632,511
2019,7,13,9,36.1399993896484,676.01,0,305.03,1007.6,5.29659727938608,244
2019,7,13,10,126.52000427246,842.34,0,305.37,1007.4,5.58797727447061,911
2019,7,13,11,60.9700012207031,954.88,0,305.59,1007.1,5.62513748276431,356
2019,7,13,12,31.2800006866455,1007.8,0,305.71,1006.6,6.18578870072362,202
2019,7,13,13,83.9599990844726,995.99,0,305.58,1006.3,6.69844645421608,705
2019,7,13,14,114.720001220703,921.48,0,305.28,1005.7,7.10747312059638,749
2019,7,13,15,88.4700012207031,760.75,0,304.66,1004.4,8.42839179915125,527
2019,7,13,16,64.9599990844726,602.97,0,304.01,1004,7.92915943212141,342
2019,7,13,17,27.7299995422363,386.71,0,303.82,1005,7.25583071260624,127
2019,7,13,18,6.75,169.96,0,303.37,1005.5,5.83750667322959,36
2019,7,13,19,0.234999999403953,0,0,302.65,1006.5,3.95382124153331,0
2019,7,13,20,0,0,0,302.16,1006.5,3.52980359120731,0
2019,7,13,21,0,0,0,303.84,1006.1,2.94119121588516,0
2019,7,13,22,0,0,0,302.75,1006,3.07057935308632,0
2019,7,13,23,0,0,0,301.79,1006.1,3.22510110936463,0
2019,7,14,0,0,0,0,301.21,1005.8,3.79952438339327,0
2019,7,14,1,0,0,0,300.73,1005.8,3.4407702466163,0
2019,7,14,2,0,0,0,300.33,1005.9,3.32264873510577,0
2019,7,14,3,0,0,0,301.65,1005.4,2.82012690425449,0
2019,7,14,4,0,0,0,300.31,1005.1,3.01726937809669,0
2019,7,14,5,0,0,0,299.66,1005.7,2.60460548223718,0
2019,7,14,6,2.82999992370605,45.942,0,299.86,1006.4,3.0235237934569,17
2019,7,14,7,32.3199996948242,252.27,0,301.62,1006.7,3.94144566076763,254
2019,7,14,8,47.1899986267089,473.81,0,302.96,1006.8,5.05116245333685,300
2019,7,14,9,56.0499992370605,676.74,0,304.25,1006,3.91698071095582,370
2019,7,14,10,116.720001220703,841.65,0,304.04,1004.9,5.09174431899325,869
2019,7,14,11,140.229995727539,952.94,0,304.42,1005.6,5.44615811834361,992
2019,7,14,12,126.459999084472,1011,0,304.73,1005,5.91743867310849,911
2019,7,14,13,116.180000305175,1000.1,0,304.73,1005.3,6.5698187866942,865
2019,7,14,14,113.940002441406,924.26,0,304.41,1004.6,6.81984388750945,759
2019,7,14,15,97.9700012207031,782.91,0,304.84,1004.4,5.92410932123978,585
2019,7,14,16,64.5,589.72,0,303.38,1004.1,5.69196783195408,344
2019,7,14,17,42.5400009155273,359.48,0,303.06,1004.7,4.80012425360011,202
2019,7,14,18,3.23000001907348,135.34,0,302.55,1005,4.3380862739231,18
2019,7,14,19,0.224999994039535,0,0,302.15,1005.2,3.52993629545917,0
2019,7,14,20,0,0,0,301.97,1006.2,2.68352071913,0
2019,7,14,21,0,0,0,303.12,1005.8,2.84118709169248,0
2019,7,14,22,0,0,0,301.74,1005.8,3.1080852964486,0
2019,7,14,23,0,0,0,301.55,1006,2.78174264805355,0
2019,7,15,0,0,0,0,301.28,1006.1,2.15484086883463,0
2019,7,15,1,0,0,0,301.07,1006.3,1.9312518531771,0
2019,7,15,2,0,0,0,300.74,1006.3,2.3439068667718,0
2019,7,15,3,0,0,0,301.71,1005.4,1.30888476731147,0
2019,7,15,4,0,0,0,301.2,1005.1,1.54798928084144,0
2019,7,15,5,0,0,0,300.74,1005.7,1.59239619658551,0
2019,7,15,6,12.619999885559,32.424,0,300.83,1006.3,1.84482986123382,94
2019,7,15,7,18.1499996185302,185.13,0,301.64,1006.7,2.56054259915745,112
2019,7,15,8,71.3099975585937,399.12,0,302.52,1007,2.78585849812944,516
2019,7,15,9,81.2399978637695,631.52,0,303.81,1005.7,2.71515406172468,597
2019,7,15,10,103.040000915527,813.42,0,303.7,1005.4,3.47746645276414,774
2019,7,15,11,117.630004882812,937.56,0,303.53,1005.7,3.84020003126139,886
2019,7,15,12,123.440002441406,989.7,0,303.59,1005.9,3.8320873370487,905
2019,7,15,13,121.139999389648,973.79,0,303.54,1005.8,3.88230254051639,850
2019,7,15,14,109.150001525878,876.51,0,303.48,1005.9,3.54243839542327,726
2019,7,15,15,91.5599975585937,755.65,0,304.83,1004.1,4.31383213396164,555
2019,7,15,16,67.0400009155273,606.25,0,303.83,1004.3,3.41489585974448,355
2019,7,15,17,35.6899986267089,388.33,0,303.33,1004.9,2.58631160659345,151
2019,7,15,18,10.0500001907348,157.63,0,302.96,1005.9,1.78739995590914,34
2019,7,15,19,0.224999994039535,0,0,302.12,1005.4,1.87229511733594,0
2019,7,15,20,0,0,0,301.91,1005.8,0.971625340344724,0
2019,7,15,21,0,0,0,303.04,1005.6,1.64830978972401,0
2019,7,15,22,0,0,0,302.04,1005.9,2.12420801411373,0
2019,7,15,23,0,0,0,301.3,1006.1,2.09222397361492,0
2019,7,16,0,0,0,0,300.93,1006.2,1.53725778723024,0
2019,7,16,1,0,0,0,300.56,1006.1,0.483730618629832,0
2019,7,16,2,0,0,0,300.33,1006.2,0.0614132620367946,0
2019,7,16,3,0,0,0,301.64,1005.1,0.168703674011564,0
2019,7,16,4,0,0,0,300.98,1005.1,0.562885730588367,0
2019,7,16,5,0,0,0,300.47,1005.8,1.35187069115356,0
2019,7,16,6,11.119999885559,39.533,0,300.74,1006.7,1.60388245516933,73
2019,7,16,7,29.8899993896484,239.49,0,301.79,1007.2,2.07059468520519,218
2019,7,16,8,58.1300010681152,450.68,0,302.47,1007.4,2.27310512462578,453
2019,7,16,9,92.370002746582,664.96,0,303.36,1005.6,3.79019869663848,686
2019,7,16,10,116.169998168945,835.08,0,303.35,1005.5,4.2184103190657,858
2019,7,16,11,123.580001831054,953.97,0,303.6,1005.2,4.23874797080459,925
2019,7,16,12,129.190002441406,1011.5,0,303.77,1005.3,4.57633237429276,911
2019,7,16,13,122.709999084472,1002.5,0,303.71,1004.8,4.7127432563211,846
2019,7,16,14,112.650001525878,929.24,0,303.53,1004.5,4.78604805868056,734
2019,7,16,15,92.0899963378906,784.44,0,304.59,1002.7,4.87420409913249,545
2019,7,16,16,64.0599975585937,599.07,0,304.16,1002.8,5.1820607213733,347
2019,7,16,17,36.310001373291,378.56,0,303.48,1002.3,5.01392939919381,174
2019,7,16,18,9.90999984741211,167.38,0,302.72,1002.6,4.92908108686599,53
2019,7,16,19,0,0,0,302.12,1003.4,3.30058317648563,0
2019,7,16,20,0,0,0,301.9,1003.6,1.79011102448982,0
2019,7,16,21,0,0,0,301.41,1003.1,2.8948779749758,0
2019,7,16,22,0,0,0,300.75,1003.5,2.39837847305216,0
2019,7,16,23,0,0,0,300.07,1001.6,1.75687240572558,0
2019,7,17,0,0,0,0,299.42,1001.2,0.375162823318089,0
2019,7,17,1,0,0,0,298.98,1000.6,0.999739845459808,0
2019,7,17,2,0,0,0,298.61,1000.4,0.63984316586176,0
2019,7,17,3,0,0,0,298.05,1000.5,0.460987765330057,0
2019,7,17,4,0,0,0.0000075,297.81,1000.8,0.314760586249692,0
2019,7,17,5,0,0,0.00001,297.86,999.76,0.252602351730937,0
2019,7,17,6,9.55000019073486,25.777,0.0000125,298.05,1000.2,0.45901011601053,65
2019,7,17,7,33.0299987792968,160.43,0.00001,298.81,1000.6,0.769353626169397,242
2019,7,17,8,66.2399978637695,421.53,0.0000025,300.91,1000.3,1.5122533724545,501
2019,7,17,9,88.3399963378906,663.84,0,304.32,998.66,3.04988990963608,661
2019,7,17,10,105.059997558593,834.3,0,304.36,999.34,3.28753224318789,796
2019,7,17,11,117.930000305175,958.81,0,304.73,997.64,3.13228138742355,876
2019,7,17,12,121.129997253417,1012.3,0,305.56,998.05,3.52361982200123,887
2019,7,17,13,119.419998168945,999.59,0,306.36,997.13,2.451129652242,840
2019,7,17,14,106.26000213623,923.57,0,307.22,996.23,2.30301831623198,713
2019,7,17,15,88.75,784.38,0,306.68,995.39,3.53316835149417,540
2019,7,17,16,60.099998474121,597.72,0,306.65,995.27,2.70385470763501,327
2019,7,17,17,32.1399993896484,386.84,0,307.16,994.39,1.63254429759195,149
2019,7,17,18,8.64000034332275,166.08,0,306.05,995.73,3.86970769398672,40
2019,7,17,19,0,0,0,303.56,995.58,3.46480389559063,0
2019,7,17,20,0,0,0,302.86,995.34,0.324510680878149,0
2019,7,17,21,0,0,0,302.87,995.74,4.00592251059603,0
2019,7,17,22,0,0,0,302.1,996.54,1.11711403625592,0
2019,7,17,23,0,0,0,301.72,996.12,0.678329096309454,0
2019,7,18,0,0,0,0,301.27,996.43,0.724867519275074,0
